PASSENGERS,FREIGHT,MAIL,DISTANCE,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,MONTH,CLASS
252.00,0.00,0.00,297.00,SkyWest Airlines Inc.,13487,"Minneapolis, MN",MKE,"Milwaukee, WI",4,F
258.00,230.00,0.00,1032.00,Southwest Airlines Co.,10423,"Austin, TX",MKE,"Milwaukee, WI",8,F
259.00,0.00,0.00,690.00,American Airlines Inc.,14100,"Philadelphia, PA",MKE,"Milwaukee, WI",10,F
259.00,0.00,0.00,1258.00,Delta Air Lines Inc.,13303,"Miami, FL",MKE,"Milwaukee, WI",4,L
259.00,0.00,0.00,1300.00,Envoy Air,13303,"Miami, FL",MSN,"Madison, WI",2,F
260.00,0.00,0.00,926.00,Allegiant Air,14685,"Savannah, GA",ATW,"Appleton, WI",8,F
263.00,248.00,0.00,1835.00,Southwest Airlines Co.,13342,"Milwaukee, WI",OAK,"Oakland, CA",5,F
264.00,0.00,0.00,173.00,Piedmont Airlines,13930,"Chicago, IL",GRB,"Green Bay, WI",7,F
265.00,0.00,0.00,799.00,Republic Airline,11618,"Newark, NJ",MSN,"Madison, WI",1,F
265.00,0.00,0.00,1772.00,United Air Lines Inc.,14771,"San Francisco, CA",MSN,"Madison, WI",8,F
267.00,253.00,0.00,1756.00,Southwest Airlines Co.,12892,"Los Angeles, CA",MKE,"Milwaukee, WI",9,F
269.00,0.00,0.00,108.00,Envoy Air,13930,"Chicago, IL",MSN,"Madison, WI",4,F
270.00,0.00,0.00,1300.00,Envoy Air,13485,"Madison, WI",MIA,"Miami, FL",3,F
272.00,0.00,0.00,1662.00,Allegiant Air,10408,"Appleton, WI",PDX,"Portland, OR",9,F
273.00,0.00,0.00,1300.00,Envoy Air,13303,"Miami, FL",MSN,"Madison, WI",1,F
274.00,175.00,0.00,1739.00,Southwest Airlines Co.,13342,"Milwaukee, WI",SAN,"San Diego, CA",4,F
278.00,399.00,0.00,1004.00,Southwest Airlines Co.,12191,"Houston, TX",MKE,"Milwaukee, WI",3,F
282.00,0.00,0.00,707.00,Endeavor Air Inc.,13485,"Madison, WI",ATL,"Atlanta, GA",9,F
283.00,0.00,0.00,1300.00,Envoy Air,13485,"Madison, WI",MIA,"Miami, FL",2,F
283.00,0.00,0.00,1739.00,Southwest Airlines Co.,14679,"San Diego, CA",MKE,"Milwaukee, WI",9,F
285.00,0.00,0.00,780.00,JetBlue Airways,10529,"Hartford, CT",MKE,"Milwaukee, WI",7,F
285.00,0.00,0.00,1756.00,JetBlue Airways,13342,"Milwaukee, WI",LAX,"Los Angeles, CA",7,F
286.00,0.00,0.00,108.00,GoJet Airlines LLC d/b/a United Express,13485,"Madison, WI",ORD,"Chicago, IL",8,F
287.00,470.00,0.00,1258.00,Southwest Airlines Co.,13303,"Miami, FL",MKE,"Milwaukee, WI",2,F
288.00,0.00,0.00,984.00,Mesa Airlines Inc.,12266,"Houston, TX",MKE,"Milwaukee, WI",1,F
288.00,0.00,0.00,1471.00,Sun Country Airlines d/b/a MN Airlines,11203,"Mosinee, WI",IFP,"Bullhead City, AZ",4,L
290.00,0.00,0.00,108.00,GoJet Airlines LLC d/b/a United Express,13930,"Chicago, IL",MSN,"Madison, WI",8,F
293.00,0.00,0.00,215.00,Envoy Air,13930,"Chicago, IL",LSE,"La Crosse, WI",4,F
293.00,0.00,0.00,1300.00,Envoy Air,13485,"Madison, WI",MIA,"Miami, FL",1,F
295.00,0.00,0.00,799.00,United Air Lines Inc.,11618,"Newark, NJ",MSN,"Madison, WI",9,F
295.00,0.00,0.00,1455.00,Sun Country Airlines d/b/a MN Airlines,13485,"Madison, WI",IFP,"Bullhead City, AZ",3,L
297.00,0.00,0.00,297.00,SkyWest Airlines Inc.,13487,"Minneapolis, MN",MKE,"Milwaukee, WI",8,F
297.00,0.00,0.00,708.00,PSA Airlines Inc.,13485,"Madison, WI",CLT,"Charlotte, NC",10,F
298.00,28.00,0.00,311.00,Delta Air Lines Inc.,11433,"Detroit, MI",MSN,"Madison, WI",2,F
299.00,0.00,0.00,297.00,SkyWest Airlines Inc.,13342,"Milwaukee, WI",MSP,"Minneapolis, MN",8,F
299.00,0.00,0.00,1455.00,Sun Country Airlines d/b/a MN Airlines,10590,"Bullhead City, AZ",MSN,"Madison, WI",3,L
301.00,0.00,0.00,1455.00,Sun Country Airlines d/b/a MN Airlines,13485,"Madison, WI",IFP,"Bullhead City, AZ",1,L
304.00,0.00,0.00,108.00,Republic Airline,13485,"Madison, WI",ORD,"Chicago, IL",1,F
305.00,0.00,0.00,108.00,Piedmont Airlines,13930,"Chicago, IL",MSN,"Madison, WI",5,F
305.00,0.00,0.00,237.00,SkyWest Airlines Inc.,11433,"Detroit, MI",MKE,"Milwaukee, WI",9,F
306.00,0.00,0.00,108.00,Piedmont Airlines,13485,"Madison, WI",ORD,"Chicago, IL",5,F
308.00,0.00,0.00,867.00,Sun Country Airlines d/b/a MN Airlines,11973,"Gulfport/Biloxi, MS",MKE,"Milwaukee, WI",7,L
309.00,0.00,0.00,1287.00,Sun Country Airlines d/b/a MN Airlines,11977,"Green Bay, WI",RSW,"Fort Myers, FL",4,F
309.00,0.00,0.00,1747.00,Southwest Airlines Co.,12954,"Long Beach, CA",MKE,"Milwaukee, WI",6,F
310.00,0.00,0.00,867.00,Sun Country Airlines d/b/a MN Airlines,13342,"Milwaukee, WI",GPT,"Gulfport/Biloxi, MS",7,L
312.00,0.00,0.00,213.00,SkyWest Airlines Inc.,11203,"Mosinee, WI",ORD,"Chicago, IL",6,F
314.00,0.00,0.00,1113.00,Southwest Airlines Co.,13342,"Milwaukee, WI",SRQ,"Sarasota/Bradenton, FL",10,F
316.00,0.00,0.00,1662.00,Allegiant Air,14057,"Portland, OR",ATW,"Appleton, WI",9,F
317.00,0.00,0.00,297.00,SkyWest Airlines Inc.,13487,"Minneapolis, MN",MKE,"Milwaukee, WI",7,F
318.00,0.00,0.00,867.00,Sun Country Airlines d/b/a MN Airlines,11973,"Gulfport/Biloxi, MS",MKE,"Milwaukee, WI",10,L
318.00,0.00,0.00,867.00,Sun Country Airlines d/b/a MN Airlines,13342,"Milwaukee, WI",GPT,"Gulfport/Biloxi, MS",10,L
319.00,0.00,0.00,108.00,Envoy Air,13485,"Madison, WI",ORD,"Chicago, IL",4,F
321.00,0.00,0.00,173.00,Envoy Air,13930,"Chicago, IL",GRB,"Green Bay, WI",4,F
321.00,0.00,0.00,1487.00,Sun Country Airlines d/b/a MN Airlines,14107,"Phoenix, AZ",GRB,"Green Bay, WI",2,F
323.00,0.00,0.00,611.00,Allegiant Air,12264,"Washington, DC",MKE,"Milwaukee, WI",10,L
323.00,0.00,0.00,611.00,Allegiant Air,13342,"Milwaukee, WI",IAD,"Washington, DC",10,L
324.00,0.00,0.00,1537.00,Sun Country Airlines d/b/a MN Airlines,10590,"Bullhead City, AZ",GRB,"Green Bay, WI",2,L
325.00,0.00,0.00,108.00,Envoy Air,13485,"Madison, WI",ORD,"Chicago, IL",3,F
327.00,585.00,0.00,1004.00,Southwest Airlines Co.,12191,"Houston, TX",MKE,"Milwaukee, WI",4,F
329.00,0.00,0.00,972.00,Sun Country Airlines d/b/a MN Airlines,11973,"Gulfport/Biloxi, MS",GRB,"Green Bay, WI",1,L
331.00,0.00,0.00,1183.00,Sun Country Airlines d/b/a MN Airlines,14635,"Fort Myers, FL",MKE,"Milwaukee, WI",1,F
332.00,0.00,0.00,215.00,SkyWest Airlines Inc.,13930,"Chicago, IL",LSE,"La Crosse, WI",10,F
332.00,0.00,0.00,611.00,Allegiant Air,12264,"Washington, DC",MKE,"Milwaukee, WI",5,L
332.00,0.00,0.00,611.00,Allegiant Air,13342,"Milwaukee, WI",IAD,"Washington, DC",5,L
336.00,0.00,0.00,237.00,SkyWest Airlines Inc.,13342,"Milwaukee, WI",DTW,"Detroit, MI",9,F
337.00,0.00,0.00,1264.00,Sun Country Airlines d/b/a MN Airlines,11471,"Eau Claire, WI",MCO,"Orlando, FL",8,F
338.00,0.00,0.00,972.00,Sun Country Airlines d/b/a MN Airlines,11977,"Green Bay, WI",GPT,"Gulfport/Biloxi, MS",1,L
340.00,0.00,0.00,611.00,Allegiant Air,12264,"Washington, DC",MKE,"Milwaukee, WI",9,L
340.00,0.00,0.00,611.00,Allegiant Air,13342,"Milwaukee, WI",IAD,"Washington, DC",4,L
340.00,0.00,0.00,611.00,Allegiant Air,13342,"Milwaukee, WI",IAD,"Washington, DC",9,L
341.00,0.00,0.00,611.00,Allegiant Air,12264,"Washington, DC",MKE,"Milwaukee, WI",4,L
341.00,0.00,0.00,690.00,PSA Airlines Inc.,14100,"Philadelphia, PA",MKE,"Milwaukee, WI",7,F
341.00,350.00,0.00,1032.00,Southwest Airlines Co.,13342,"Milwaukee, WI",AUS,"Austin, TX",5,F
342.00,0.00,0.00,215.00,Air Wisconsin Airlines Corp,13930,"Chicago, IL",LSE,"La Crosse, WI",9,F
343.00,0.00,0.00,1338.00,Allegiant Air,10408,"Appleton, WI",FLL,"Fort Lauderdale, FL",4,F
345.00,0.00,0.00,1113.00,Southwest Airlines Co.,14986,"Sarasota/Bradenton, FL",MKE,"Milwaukee, WI",6,F
345.00,0.00,0.00,1264.00,Sun Country Airlines d/b/a MN Airlines,13204,"Orlando, FL",EAU,"Eau Claire, WI",8,F
348.00,0.00,0.00,1264.00,Sun Country Airlines d/b/a MN Airlines,11471,"Eau Claire, WI",MCO,"Orlando, FL",4,F
348.00,0.00,0.00,1471.00,Sun Country Airlines d/b/a MN Airlines,10590,"Bullhead City, AZ",CWA,"Mosinee, WI",1,L
349.00,0.00,0.00,867.00,Sun Country Airlines d/b/a MN Airlines,11973,"Gulfport/Biloxi, MS",MKE,"Milwaukee, WI",2,L
349.00,0.00,0.00,1537.00,Sun Country Airlines d/b/a MN Airlines,10590,"Bullhead City, AZ",GRB,"Green Bay, WI",3,L
350.00,0.00,0.00,867.00,Sun Country Airlines d/b/a MN Airlines,13342,"Milwaukee, WI",GPT,"Gulfport/Biloxi, MS",2,L
351.00,0.00,0.00,1524.00,Sun Country Airlines d/b/a MN Airlines,10590,"Bullhead City, AZ",MKE,"Milwaukee, WI",2,L
352.00,0.00,0.00,1524.00,Sun Country Airlines d/b/a MN Airlines,10590,"Bullhead City, AZ",MKE,"Milwaukee, WI",4,L
352.00,0.00,0.00,1524.00,Sun Country Airlines d/b/a MN Airlines,13342,"Milwaukee, WI",IFP,"Bullhead City, AZ",2,L
355.00,0.00,0.00,108.00,Republic Airline,13930,"Chicago, IL",MSN,"Madison, WI",1,F
355.00,0.00,0.00,1537.00,Sun Country Airlines d/b/a MN Airlines,11977,"Green Bay, WI",IFP,"Bullhead City, AZ",2,L
355.00,51.00,0.00,1258.00,Southwest Airlines Co.,13303,"Miami, FL",MKE,"Milwaukee, WI",1,F
356.00,0.00,0.00,67.00,Turk Hava Yollari A.O.,13342,"Milwaukee, WI",ORD,"Chicago, IL",9,F
357.00,0.00,0.00,1524.00,Sun Country Airlines d/b/a MN Airlines,13342,"Milwaukee, WI",IFP,"Bullhead City, AZ",4,L
361.00,0.00,0.00,1524.00,Sun Country Airlines d/b/a MN Airlines,10590,"Bullhead City, AZ",MKE,"Milwaukee, WI",10,L
362.00,0.00,0.00,1524.00,Sun Country Airlines d/b/a MN Airlines,13342,"Milwaukee, WI",IFP,"Bullhead City, AZ",10,L
363.00,0.00,0.00,108.00,Envoy Air,13930,"Chicago, IL",MSN,"Madison, WI",3,F
366.00,0.00,0.00,297.00,SkyWest Airlines Inc.,13342,"Milwaukee, WI",MSP,"Minneapolis, MN",7,F
367.00,0.00,0.00,1109.00,Frontier Airlines Inc.,13204,"Orlando, FL",MSN,"Madison, WI",4,F
367.00,360.00,0.00,1004.00,Southwest Airlines Co.,12191,"Houston, TX",MKE,"Milwaukee, WI",2,F
369.00,0.00,0.00,1264.00,Sun Country Airlines d/b/a MN Airlines,13204,"Orlando, FL",EAU,"Eau Claire, WI",4,F
374.00,0.00,0.00,1183.00,Sun Country Airlines d/b/a MN Airlines,13342,"Milwaukee, WI",RSW,"Fort Myers, FL",1,F
374.00,860.00,0.00,1004.00,Southwest Airlines Co.,12191,"Houston, TX",MKE,"Milwaukee, WI",1,F
375.00,0.00,0.00,215.00,Air Wisconsin Airlines Corp,13076,"La Crosse, WI",ORD,"Chicago, IL",9,F
375.00,0.00,0.00,984.00,Mesa Airlines Inc.,13342,"Milwaukee, WI",IAH,"Houston, TX",9,F
376.00,0.00,0.00,812.00,Republic Airline,13485,"Madison, WI",LGA,"New York, NY",1,F
378.00,0.00,0.00,707.00,American Airlines Inc.,11278,"Washington, DC",MSN,"Madison, WI",5,L
379.00,0.00,0.00,707.00,American Airlines Inc.,13485,"Madison, WI",DCA,"Washington, DC",5,L
380.00,0.00,0.00,1183.00,Southwest Airlines Co.,14635,"Fort Myers, FL",MKE,"Milwaukee, WI",7,F
387.00,0.00,0.00,173.00,Envoy Air,11977,"Green Bay, WI",ORD,"Chicago, IL",4,F
387.00,0.00,0.00,738.00,Republic Airline,12953,"New York, NY",MKE,"Milwaukee, WI",3,F
388.00,0.00,0.00,984.00,Mesa Airlines Inc.,12266,"Houston, TX",MKE,"Milwaukee, WI",9,F
391.00,38.00,0.00,311.00,Delta Air Lines Inc.,13485,"Madison, WI",DTW,"Detroit, MI",2,F
394.00,0.00,0.00,236.00,Endeavor Air Inc.,13487,"Minneapolis, MN",ATW,"Appleton, WI",6,F
395.00,0.00,0.00,213.00,SkyWest Airlines Inc.,13930,"Chicago, IL",CWA,"Mosinee, WI",6,F
398.00,0.00,0.00,311.00,Republic Airline,13485,"Madison, WI",DTW,"Detroit, MI",3,F
398.00,0.00,0.00,745.00,Endeavor Air Inc.,12478,"New York, NY",MKE,"Milwaukee, WI",3,F
403.00,0.00,0.00,173.00,Republic Airline,13930,"Chicago, IL",GRB,"Green Bay, WI",5,F
410.00,0.00,0.00,690.00,PSA Airlines Inc.,13342,"Milwaukee, WI",PHL,"Philadelphia, PA",7,F
410.00,176.00,0.00,1032.00,Southwest Airlines Co.,10423,"Austin, TX",MKE,"Milwaukee, WI",7,F
412.00,0.00,0.00,215.00,Envoy Air,13076,"La Crosse, WI",ORD,"Chicago, IL",4,F
418.00,0.00,0.00,690.00,American Airlines Inc.,13342,"Milwaukee, WI",PHL,"Philadelphia, PA",10,F
421.00,0.00,0.00,215.00,SkyWest Airlines Inc.,13076,"La Crosse, WI",ORD,"Chicago, IL",10,F
421.00,0.00,0.00,311.00,Republic Airline,11433,"Detroit, MI",MSN,"Madison, WI",3,F
423.00,0.00,0.00,237.00,Endeavor Air Inc.,13342,"Milwaukee, WI",DTW,"Detroit, MI",7,F
423.00,0.00,0.00,1247.00,SkyWest Airlines Inc.,14869,"Salt Lake City, UT",MKE,"Milwaukee, WI",10,F
424.00,0.00,0.00,287.00,SkyWest Airlines Inc.,11433,"Detroit, MI",GRB,"Green Bay, WI",2,F
428.00,0.00,0.00,173.00,American Airlines Inc.,11977,"Green Bay, WI",ORD,"Chicago, IL",1,F
434.00,0.00,0.00,297.00,SkyWest Airlines Inc.,13342,"Milwaukee, WI",MSP,"Minneapolis, MN",9,F
434.00,0.00,0.00,821.00,Envoy Air,11298,"Dallas/Fort Worth, TX",MSN,"Madison, WI",1,F
436.00,3998.00,0.00,1004.00,Southwest Airlines Co.,12191,"Houston, TX",MKE,"Milwaukee, WI",8,F
443.00,0.00,0.00,237.00,Endeavor Air Inc.,11433,"Detroit, MI",MKE,"Milwaukee, WI",7,F
445.00,0.00,0.00,690.00,Republic Airline,13342,"Milwaukee, WI",PHL,"Philadelphia, PA",8,F
449.00,0.00,0.00,297.00,SkyWest Airlines Inc.,13487,"Minneapolis, MN",MKE,"Milwaukee, WI",9,F
451.00,0.00,0.00,1375.00,Sun Country Airlines d/b/a MN Airlines,11471,"Eau Claire, WI",RSW,"Fort Myers, FL",4,F
452.00,0.00,0.00,1524.00,Sun Country Airlines d/b/a MN Airlines,12889,"Las Vegas, NV",MKE,"Milwaukee, WI",9,F
453.00,0.00,0.00,252.00,Endeavor Air Inc.,13487,"Minneapolis, MN",GRB,"Green Bay, WI",6,F
454.00,0.00,0.00,173.00,Republic Airline,11977,"Green Bay, WI",ORD,"Chicago, IL",5,F
455.00,0.00,0.00,237.00,Endeavor Air Inc.,11433,"Detroit, MI",MKE,"Milwaukee, WI",10,F
456.00,899.00,0.00,1004.00,Southwest Airlines Co.,12191,"Houston, TX",MKE,"Milwaukee, WI",5,F
459.00,431.00,0.00,1004.00,Southwest Airlines Co.,12191,"Houston, TX",MKE,"Milwaukee, WI",9,F
466.00,0.00,0.00,291.00,Sun Country Airlines d/b/a MN Airlines,13485,"Madison, WI",DLH,"Duluth, MN",4,F
468.00,0.00,0.00,173.00,Republic Airline,13930,"Chicago, IL",GRB,"Green Bay, WI",3,F
468.00,0.00,0.00,221.00,Sun Country Airlines d/b/a MN Airlines,14633,"Rochester, MN",GRB,"Green Bay, WI",4,F
473.00,0.00,0.00,311.00,Delta Air Lines Inc.,13485,"Madison, WI",DTW,"Detroit, MI",1,F
477.00,0.00,0.00,236.00,Endeavor Air Inc.,13487,"Minneapolis, MN",ATW,"Appleton, WI",1,F
480.00,0.00,0.00,1183.00,Southwest Airlines Co.,14635,"Fort Myers, FL",MKE,"Milwaukee, WI",9,F
487.00,0.00,0.00,236.00,Endeavor Air Inc.,10408,"Appleton, WI",MSP,"Minneapolis, MN",1,F
490.00,0.00,0.00,905.00,Frontier Airlines Inc.,11977,"Green Bay, WI",DEN,"Denver, CO",2,F
491.00,0.00,0.00,173.00,Republic Airline,11977,"Green Bay, WI",ORD,"Chicago, IL",3,F
494.00,0.00,0.00,311.00,Endeavor Air Inc.,11433,"Detroit, MI",MSN,"Madison, WI",2,F
500.00,0.00,0.00,1183.00,Sun Country Airlines d/b/a MN Airlines,14635,"Fort Myers, FL",MKE,"Milwaukee, WI",2,F
502.00,0.00,0.00,690.00,Republic Airline,14100,"Philadelphia, PA",MKE,"Milwaukee, WI",8,F
503.00,0.00,0.00,821.00,Envoy Air,13485,"Madison, WI",DFW,"Dallas/Fort Worth, TX",1,F
504.00,0.00,0.00,905.00,Frontier Airlines Inc.,11292,"Denver, CO",GRB,"Green Bay, WI",2,F
507.00,0.00,0.00,85.00,Sun Country Airlines d/b/a MN Airlines,13487,"Minneapolis, MN",EAU,"Eau Claire, WI",9,F
515.00,0.00,0.00,236.00,Endeavor Air Inc.,10408,"Appleton, WI",MSP,"Minneapolis, MN",6,F
519.00,0.00,0.00,1338.00,Allegiant Air,11697,"Fort Lauderdale, FL",ATW,"Appleton, WI",4,F
521.00,0.00,0.00,85.00,Sun Country Airlines d/b/a MN Airlines,13487,"Minneapolis, MN",EAU,"Eau Claire, WI",10,F
521.00,0.00,0.00,252.00,Endeavor Air Inc.,11977,"Green Bay, WI",MSP,"Minneapolis, MN",6,F
525.00,0.00,0.00,237.00,Endeavor Air Inc.,13342,"Milwaukee, WI",DTW,"Detroit, MI",10,F
526.00,0.00,0.00,745.00,Endeavor Air Inc.,13342,"Milwaukee, WI",JFK,"New York, NY",3,F
530.00,0.00,0.00,812.00,Endeavor Air Inc.,12953,"New York, NY",MSN,"Madison, WI",3,F
530.00,78.00,0.00,799.00,United Air Lines Inc.,13485,"Madison, WI",EWR,"Newark, NJ",9,F
531.00,0.00,0.00,85.00,Sun Country Airlines d/b/a MN Airlines,13487,"Minneapolis, MN",EAU,"Eau Claire, WI",4,F
532.00,0.00,0.00,1183.00,Southwest Airlines Co.,13342,"Milwaukee, WI",RSW,"Fort Myers, FL",6,F
533.00,0.00,0.00,764.00,Air Wisconsin Airlines Corp,13485,"Madison, WI",PHL,"Philadelphia, PA",8,F
539.00,0.00,0.00,926.00,Allegiant Air,10408,"Appleton, WI",SAV,"Savannah, GA",6,F
540.00,0.00,0.00,1183.00,Sun Country Airlines d/b/a MN Airlines,14635,"Fort Myers, FL",MKE,"Milwaukee, WI",4,F
548.00,0.00,0.00,764.00,Air Wisconsin Airlines Corp,14100,"Philadelphia, PA",MSN,"Madison, WI",8,F
551.00,0.00,0.00,297.00,Sun Country Airlines d/b/a MN Airlines,13487,"Minneapolis, MN",MKE,"Milwaukee, WI",10,F
557.00,0.00,0.00,1247.00,SkyWest Airlines Inc.,13342,"Milwaukee, WI",SLC,"Salt Lake City, UT",10,F
562.00,0.00,0.00,296.00,Endeavor Air Inc.,11433,"Detroit, MI",ATW,"Appleton, WI",1,F
562.00,0.00,0.00,926.00,Allegiant Air,14685,"Savannah, GA",ATW,"Appleton, WI",6,F
565.00,0.00,0.00,252.00,SkyWest Airlines Inc.,13487,"Minneapolis, MN",GRB,"Green Bay, WI",1,F
566.00,0.00,0.00,1183.00,Sun Country Airlines d/b/a MN Airlines,13342,"Milwaukee, WI",RSW,"Fort Myers, FL",2,F
569.00,0.00,0.00,85.00,Sun Country Airlines d/b/a MN Airlines,11471,"Eau Claire, WI",MSP,"Minneapolis, MN",8,F
569.00,0.00,0.00,738.00,Republic Airline,13342,"Milwaukee, WI",LGA,"New York, NY",3,F
570.00,0.00,0.00,1209.00,Allegiant Air,10408,"Appleton, WI",SRQ,"Sarasota/Bradenton, FL",5,F
584.00,0.00,0.00,287.00,SkyWest Airlines Inc.,11977,"Green Bay, WI",DTW,"Detroit, MI",2,F
585.00,0.00,0.00,252.00,SkyWest Airlines Inc.,11977,"Green Bay, WI",MSP,"Minneapolis, MN",1,F
588.00,0.00,0.00,1183.00,Sun Country Airlines d/b/a MN Airlines,14635,"Fort Myers, FL",MKE,"Milwaukee, WI",3,F
591.00,0.00,0.00,85.00,Sun Country Airlines d/b/a MN Airlines,11471,"Eau Claire, WI",MSP,"Minneapolis, MN",9,F
603.00,0.00,0.00,215.00,Envoy Air,13930,"Chicago, IL",LSE,"La Crosse, WI",1,F
604.00,107.00,0.00,311.00,Delta Air Lines Inc.,11433,"Detroit, MI",MSN,"Madison, WI",1,F
607.00,0.00,0.00,1109.00,Sun Country Airlines d/b/a MN Airlines,13204,"Orlando, FL",MSN,"Madison, WI",4,F
614.00,0.00,0.00,111.00,Sun Country Airlines d/b/a MN Airlines,13485,"Madison, WI",GRB,"Green Bay, WI",4,F
618.00,102.00,0.00,67.00,Envoy Air,13930,"Chicago, IL",MKE,"Milwaukee, WI",8,F
627.00,34.00,0.00,67.00,Envoy Air,13342,"Milwaukee, WI",ORD,"Chicago, IL",8,F
631.00,0.00,0.00,85.00,Sun Country Airlines d/b/a MN Airlines,13487,"Minneapolis, MN",EAU,"Eau Claire, WI",5,F
633.00,0.00,0.00,1169.00,Sun Country Airlines d/b/a MN Airlines,11977,"Green Bay, WI",MCO,"Orlando, FL",4,F
634.00,1681.00,0.00,1004.00,Southwest Airlines Co.,12191,"Houston, TX",MKE,"Milwaukee, WI",7,F
635.00,0.00,0.00,287.00,Endeavor Air Inc.,11433,"Detroit, MI",GRB,"Green Bay, WI",1,F
638.00,81.00,0.00,725.00,United Air Lines Inc.,13342,"Milwaukee, WI",EWR,"Newark, NJ",1,F
643.00,0.00,0.00,311.00,Endeavor Air Inc.,13485,"Madison, WI",DTW,"Detroit, MI",2,F
647.00,0.00,0.00,1183.00,Sun Country Airlines d/b/a MN Airlines,13342,"Milwaukee, WI",RSW,"Fort Myers, FL",4,F
649.00,125.00,0.00,690.00,Piedmont Airlines,14100,"Philadelphia, PA",MKE,"Milwaukee, WI",4,F
652.00,0.00,0.00,1222.00,Sun Country Airlines d/b/a MN Airlines,13485,"Madison, WI",RSW,"Fort Myers, FL",1,F
656.00,0.00,0.00,173.00,Piedmont Airlines,13930,"Chicago, IL",GRB,"Green Bay, WI",1,F
656.00,29.00,0.00,725.00,United Air Lines Inc.,11618,"Newark, NJ",MKE,"Milwaukee, WI",1,F
659.00,0.00,0.00,1524.00,Sun Country Airlines d/b/a MN Airlines,13342,"Milwaukee, WI",LAS,"Las Vegas, NV",9,F
668.00,13.00,0.00,67.00,Piedmont Airlines,13342,"Milwaukee, WI",ORD,"Chicago, IL",2,F
669.00,0.00,0.00,812.00,Endeavor Air Inc.,13485,"Madison, WI",LGA,"New York, NY",3,F
672.00,0.00,0.00,296.00,Endeavor Air Inc.,10408,"Appleton, WI",DTW,"Detroit, MI",1,F
679.00,0.00,0.00,1183.00,Sun Country Airlines d/b/a MN Airlines,13342,"Milwaukee, WI",RSW,"Fort Myers, FL",3,F
680.00,0.00,0.00,297.00,Sun Country Airlines d/b/a MN Airlines,13342,"Milwaukee, WI",MSP,"Minneapolis, MN",9,F
689.00,0.00,0.00,1380.00,Sun Country Airlines d/b/a MN Airlines,12889,"Las Vegas, NV",EAU,"Eau Claire, WI",8,F
693.00,0.00,0.00,85.00,Sun Country Airlines d/b/a MN Airlines,13487,"Minneapolis, MN",EAU,"Eau Claire, WI",8,F
694.00,0.00,0.00,85.00,Sun Country Airlines d/b/a MN Airlines,13487,"Minneapolis, MN",EAU,"Eau Claire, WI",2,F
695.00,0.00,0.00,1524.00,Sun Country Airlines d/b/a MN Airlines,13342,"Milwaukee, WI",LAS,"Las Vegas, NV",10,F
700.00,0.00,0.00,883.00,Allegiant Air,11292,"Denver, CO",ATW,"Appleton, WI",3,F
706.00,0.00,0.00,85.00,Sun Country Airlines d/b/a MN Airlines,11471,"Eau Claire, WI",MSP,"Minneapolis, MN",2,F
706.00,0.00,0.00,297.00,Sun Country Airlines d/b/a MN Airlines,13342,"Milwaukee, WI",MSP,"Minneapolis, MN",10,F
720.00,0.00,0.00,85.00,Sun Country Airlines d/b/a MN Airlines,11471,"Eau Claire, WI",MSP,"Minneapolis, MN",10,F
721.00,0.00,0.00,160.00,SkyWest Airlines Inc.,13930,"Chicago, IL",ATW,"Appleton, WI",2,F
727.00,0.00,0.00,108.00,GoJet Airlines LLC d/b/a United Express,13930,"Chicago, IL",MSN,"Madison, WI",2,F
730.00,0.00,0.00,85.00,Sun Country Airlines d/b/a MN Airlines,13487,"Minneapolis, MN",EAU,"Eau Claire, WI",1,F
731.00,0.00,0.00,1222.00,Sun Country Airlines d/b/a MN Airlines,13485,"Madison, WI",RSW,"Fort Myers, FL",4,F
737.00,0.00,0.00,926.00,Allegiant Air,14685,"Savannah, GA",ATW,"Appleton, WI",7,F
746.00,0.00,0.00,926.00,Allegiant Air,10408,"Appleton, WI",SAV,"Savannah, GA",7,F
756.00,0.00,0.00,160.00,SkyWest Airlines Inc.,10408,"Appleton, WI",ORD,"Chicago, IL",2,F
757.00,0.00,0.00,297.00,Sun Country Airlines d/b/a MN Airlines,13487,"Minneapolis, MN",MKE,"Milwaukee, WI",9,F
775.00,0.00,0.00,108.00,GoJet Airlines LLC d/b/a United Express,13485,"Madison, WI",ORD,"Chicago, IL",2,F
775.00,0.00,0.00,287.00,Endeavor Air Inc.,11433,"Detroit, MI",GRB,"Green Bay, WI",3,F
777.00,0.00,0.00,85.00,Sun Country Airlines d/b/a MN Airlines,11471,"Eau Claire, WI",MSP,"Minneapolis, MN",7,F
777.00,0.00,0.00,287.00,Endeavor Air Inc.,11977,"Green Bay, WI",DTW,"Detroit, MI",1,F
778.00,0.00,0.00,173.00,Piedmont Airlines,11977,"Green Bay, WI",ORD,"Chicago, IL",1,F
785.00,0.00,0.00,1375.00,Sun Country Airlines d/b/a MN Airlines,14635,"Fort Myers, FL",EAU,"Eau Claire, WI",4,F
791.00,0.00,0.00,738.00,Republic Airline,12953,"New York, NY",MKE,"Milwaukee, WI",1,F
796.00,0.00,0.00,764.00,Piedmont Airlines,14100,"Philadelphia, PA",MSN,"Madison, WI",2,F
796.00,0.00,0.00,1662.00,Allegiant Air,10408,"Appleton, WI",PDX,"Portland, OR",6,F
